chromosome	start1	end1	id1	start2	end2	id2	localScore
20	37240000	37560000	5744	37520000	37680000	4573	0.875
20	37560000	37680000	5745	37520000	37680000	4573	0.25
20	37680000	39320000	5746	37680000	37760000	6165	0.951219512195
20	37680000	39320000	5746	37760000	39600000	4574	0.152173913043
20	39320000	39600000	5747	37760000	39600000	4574	0.847826086957
20	39600000	39760000	5748	39600000	39760000	4575	0.0
20	39760000	40080000	5749	39760000	40040000	4576	0.125
20	39760000	40080000	5749	40040000	40080000	6166	0.875
20	40080000	40320000	5750	40080000	40280000	4577	0.166666666667
20	40080000	40320000	5750	40280000	40360000	6167	0.833333333333
20	40320000	42080000	5751	40280000	40360000	6167	0.977272727273
20	40320000	42080000	5751	40360000	42040000	4578	0.0454545454545
20	40320000	42080000	5751	42040000	42120000	6168	0.977272727273
20	42080000	42360000	5752	42040000	42120000	6168	0.857142857143
20	42080000	42360000	5752	42120000	42320000	4579	0.285714285714
20	42080000	42360000	5752	42320000	42720000	4580	0.9
20	42360000	42720000	5753	42320000	42720000	4580	0.1
20	42720000	42840000	5754	42720000	42840000	4581	0.0
20	42840000	43000000	5755	42840000	43000000	4582	0.0
20	43000000	43280000	5756	43000000	43280000	4583	0.0
20	43280000	43520000	5757	43280000	43520000	4584	0.0
20	43520000	43600000	7074	43520000	43600000	6169	0.0
20	43600000	43760000	5758	43600000	43920000	4585	0.5
20	43760000	43920000	5759	43600000	43920000	4585	0.5
20	43920000	44120000	5760	43920000	44080000	4586	0.2
20	43920000	44120000	5760	44080000	44400000	4587	0.875
20	44120000	44440000	5761	44080000	44400000	4587	0.125
20	44120000	44440000	5761	44400000	44600000	4588	0.875
20	44440000	44600000	5762	44400000	44600000	4588	0.2
20	44600000	45040000	5763	44600000	45080000	4589	0.0833333333333
20	45040000	45120000	7075	44600000	45080000	4589	0.916666666667
20	45040000	45120000	7075	45080000	45160000	6170	0.5
20	45120000	45360000	5764	45080000	45160000	6170	0.833333333333
20	45120000	45360000	5764	45160000	45320000	4590	0.333333333333
20	45120000	45360000	5764	45320000	45400000	6171	0.833333333333
20	45360000	45800000	5765	45320000	45400000	6171	0.909090909091
20	45360000	45800000	5765	45400000	45720000	4591	0.272727272727
20	45360000	45800000	5765	45720000	45800000	6172	0.818181818182
20	45800000	46280000	5766	45800000	46280000	4592	0.0
20	46280000	47240000	5767	46280000	47240000	4593	0.0
20	47240000	47560000	5768	47240000	47560000	4594	0.0
20	47560000	47920000	5769	47560000	47880000	4595	0.111111111111
20	47560000	47920000	5769	47880000	48560000	4596	0.941176470588
20	47920000	48160000	5770	47880000	48560000	4596	0.647058823529
20	48160000	48560000	5771	47880000	48560000	4596	0.411764705882
20	48560000	48720000	5772	48560000	48800000	4597	0.333333333333
20	48720000	49240000	5773	48560000	48800000	4597	0.846153846154
20	48720000	49240000	5773	48800000	49200000	4598	0.230769230769
20	48720000	49240000	5773	49200000	49400000	4599	0.923076923077
20	49240000	49400000	5774	49200000	49400000	4599	0.2
20	49400000	49560000	5775	49400000	49600000	4600	0.2
20	49560000	49960000	5776	49400000	49600000	4600	0.9
20	49560000	49960000	5776	49600000	49960000	4601	0.1
20	49960000	50240000	5777	49960000	50240000	4602	0.0
20	50240000	50720000	5778	50240000	50720000	4603	0.0
20	50720000	50840000	7076	50720000	50800000	6173	0.333333333333
20	50720000	50840000	7076	50800000	52160000	4604	0.970588235294
20	50840000	51800000	5779	50800000	52160000	4604	0.294117647059
20	51800000	52160000	5780	50800000	52160000	4604	0.735294117647
20	52160000	52560000	5781	52160000	52560000	4605	0.0
20	52560000	52680000	5782	52560000	52680000	6174	0.0
20	52680000	52840000	5783	52680000	52840000	4606	0.0
20	52840000	53280000	5784	52840000	54880000	4607	0.78431372549
20	53280000	54920000	5785	52840000	54880000	4607	0.21568627451
20	53280000	54920000	5785	54880000	54960000	6175	0.975609756098
20	54920000	55080000	5786	54880000	54960000	6175	0.75
20	54920000	55080000	5786	54960000	55080000	4608	0.25
20	55080000	55640000	5787	55080000	55680000	4609	0.0666666666667
20	55640000	55960000	5788	55080000	55680000	4609	0.933333333333
20	55640000	55960000	5788	55680000	55920000	4610	0.25
20	55640000	55960000	5788	55920000	56080000	4611	0.875
20	55960000	56080000	5789	55920000	56080000	4611	0.25
20	56080000	56800000	5790	56080000	56800000	4612	0.0
20	56800000	57040000	5791	56800000	57040000	4613	0.0
20	57040000	57440000	5792	57040000	57280000	4614	0.4
20	57040000	57440000	5792	57280000	57440000	6176	0.6
20	57440000	58120000	5793	57440000	57640000	4615	0.705882352941
20	57440000	58120000	5793	57640000	58560000	6177	0.478260869565
20	58120000	58480000	5794	57640000	58560000	6177	0.608695652174
20	58480000	58640000	5795	57640000	58560000	6177	0.913043478261
20	58480000	58640000	5795	58560000	59840000	4616	0.9375
20	58640000	59000000	5796	58560000	59840000	4616	0.71875
20	59000000	59840000	5797	58560000	59840000	4616	0.34375
20	59840000	60160000	5798	59840000	60480000	4617	0.5
20	60160000	60480000	5799	59840000	60480000	4617	0.5
20	60480000	60560000	7077	60480000	60560000	6178	0.0
20	60560000	60760000	5800	60560000	60760000	4618	0.0
20	60760000	61000000	5801	60760000	61000000	4619	0.0
20	61000000	61080000	7078	61000000	61080000	6179	0.0
20	61160000	61200000	7079	61160000	61200000	6180	0.0
20	61280000	61480000	5802	61280000	61440000	4620	0.2
20	61280000	61480000	5802	61440000	61680000	4621	0.833333333333
20	61480000	61920000	5803	61440000	61680000	4621	0.545454545455
20	61480000	61920000	5803	61680000	62120000	4622	0.454545454545
20	61920000	62160000	5804	61680000	62120000	4622	0.545454545455
20	61920000	62160000	5804	62120000	62680000	4623	0.928571428571
20	62160000	62640000	5805	62120000	62680000	4623	0.142857142857
20	62640000	62920000	5806	62120000	62680000	4623	0.928571428571
20	62640000	62920000	5806	62680000	62920000	4624	0.142857142857
20	62920000	62960000	7080	62920000	62960000	6181	0.0
21	9400000	9600000	5807	9400000	9600000	4625	0.0
21	9640000	9720000	7081	9640000	9720000	6182	0.0
21	9840000	9960000	5808	9840000	9920000	6183	0.333333333333
21	9840000	9960000	5808	9920000	10040000	4626	0.666666666667
21	9960000	10040000	7082	9920000	10040000	4626	0.333333333333
21	10120000	10200000	7083	10120000	10200000	6184	0.0
21	10360000	10640000	5809	10360000	10640000	4627	0.0
21	10680000	10760000	7084	10680000	10800000	6185	0.333333333333
21	10760000	11040000	5810	10680000	10800000	6185	0.857142857143
21	10760000	11040000	5810	10800000	10920000	4628	0.571428571429
21	10760000	11040000	5810	10920000	11200000	6186	0.571428571429
21	11040000	11160000	5811	10920000	11200000	6186	0.571428571429
21	11160000	11200000	7085	10920000	11200000	6186	0.857142857143
21	14320000	14400000	7086	14320000	14440000	6187	0.333333333333
21	14400000	15360000	5812	14320000	14440000	6187	0.958333333333
21	14400000	15360000	5812	14440000	14600000	4629	0.833333333333
21	14400000	15360000	5812	14600000	14720000	4630	0.875
21	14400000	15360000	5812	14720000	14920000	4631	0.791666666667
21	14400000	15360000	5812	14920000	15040000	4632	0.875
21	14400000	15360000	5812	15040000	15120000	6188	0.916666666667
21	14400000	15360000	5812	15120000	15360000	4633	0.75
21	15360000	15640000	5813	15360000	15520000	4634	0.428571428571
21	15360000	15640000	5813	15520000	15640000	4635	0.571428571429
21	15640000	15760000	5814	15640000	16960000	4636	0.909090909091
21	15760000	16200000	5815	15640000	16960000	4636	0.666666666667
21	16200000	16960000	5816	15640000	16960000	4636	0.424242424242
21	16960000	17240000	5817	16960000	17240000	4637	0.0
21	17240000	18000000	5818	17240000	18720000	4638	0.486486486486
21	18000000	18280000	5819	17240000	18720000	4638	0.810810810811
21	18280000	18720000	5820	17240000	18720000	4638	0.702702702703
21	18720000	19000000	5821	18720000	19000000	4639	0.0
21	19000000	19640000	5822	19000000	19320000	4640	0.5
21	19000000	19640000	5822	19320000	19680000	4641	0.5
21	19640000	22360000	5823	19320000	19680000	4641	0.985294117647
21	19640000	22360000	5823	19680000	22320000	4642	0.0294117647059
21	19640000	22360000	5823	22320000	26760000	4643	0.990990990991
21	22360000	22520000	5824	22320000	26760000	4643	0.963963963964
21	22520000	23320000	5825	22320000	26760000	4643	0.81981981982
21	23320000	24200000	5826	22320000	26760000	4643	0.801801801802
21	24200000	24480000	5827	22320000	26760000	4643	0.936936936937
21	24480000	24800000	5828	22320000	26760000	4643	0.927927927928
21	24800000	25400000	5829	22320000	26760000	4643	0.864864864865
21	25400000	25920000	5830	22320000	26760000	4643	0.882882882883
21	25920000	26240000	5831	22320000	26760000	4643	0.927927927928
21	26240000	26760000	5832	22320000	26760000	4643	0.882882882883
21	26760000	26960000	5833	26760000	26960000	4644	0.0
21	26960000	27160000	5834	26960000	27120000	4645	0.2
21	26960000	27160000	5834	27120000	27240000	4646	0.8
21	27160000	28120000	5835	27120000	27240000	4646	0.916666666667
21	27160000	28120000	5835	27240000	27560000	4647	0.666666666667
21	27160000	28120000	5835	27560000	28080000	4648	0.458333333333
21	27160000	28120000	5835	28080000	28200000	4649	0.958333333333
21	28120000	28200000	7087	28080000	28200000	4649	0.333333333333
21	28200000	29080000	5836	28200000	29080000	4650	0.0
21	29080000	29720000	5837	29080000	29440000	4651	0.4375
21	29080000	29720000	5837	29440000	29720000	4652	0.5625
21	29720000	30160000	5838	29720000	30120000	4653	0.0909090909091
21	29720000	30160000	5838	30120000	30360000	4654	0.909090909091
21	30160000	30320000	5839	30120000	30360000	4654	0.333333333333
21	30320000	30440000	5840	30120000	30360000	4654	0.833333333333
21	30320000	30440000	5840	30360000	30440000	6189	0.333333333333
21	30440000	30800000	5841	30440000	30760000	4655	0.111111111111
21	30440000	30800000	5841	30760000	31280000	4656	0.923076923077
21	30800000	31280000	5842	30760000	31280000	4656	0.0769230769231
21	31280000	31640000	5843	31280000	32440000	4657	0.689655172414
21	31640000	31840000	5844	31280000	32440000	4657	0.827586206897
21	31840000	32200000	5845	31280000	32440000	4657	0.689655172414
21	32200000	32480000	5846	31280000	32440000	4657	0.793103448276
21	32200000	32480000	5846	32440000	33040000	4658	0.933333333333
21	32480000	33040000	5847	32440000	33040000	4658	0.0666666666667
21	33040000	33680000	5848	33040000	33120000	6190	0.875
21	33040000	33680000	5848	33120000	33640000	4659	0.1875
21	33040000	33680000	5848	33640000	33760000	4660	0.9375
21	33680000	34000000	5849	33640000	33760000	4660	0.75
21	33680000	34000000	5849	33760000	34000000	4661	0.25
21	34000000	34200000	5850	34000000	34160000	4662	0.2
21	34000000	34200000	5850	34160000	34560000	4663	0.9
21	34200000	34560000	5851	34160000	34560000	4663	0.1
21	34560000	34840000	5852	34560000	34840000	4664	0.0
21	34840000	34960000	5853	34840000	34960000	4665	0.0
21	34960000	35280000	5854	34960000	35280000	4666	0.0
21	35280000	35760000	5855	35280000	35760000	4667	0.0
21	35760000	36040000	5856	35760000	36000000	4668	0.142857142857
21	35760000	36040000	5856	36000000	37480000	4669	0.972972972973
21	36040000	37480000	5857	36000000	37480000	4669	0.027027027027
21	37480000	37800000	5858	37480000	37760000	4670	0.125
21	37480000	37800000	5858	37760000	38360000	4671	0.933333333333
21	37800000	38080000	5859	37760000	38360000	4671	0.533333333333
21	38080000	38320000	5860	37760000	38360000	4671	0.6
21	38320000	38520000	5861	37760000	38360000	4671	0.933333333333
21	38320000	38520000	5861	38360000	39000000	4672	0.75
21	38520000	39040000	5862	38360000	39000000	4672	0.25
21	38520000	39040000	5862	39000000	39520000	4673	0.923076923077
21	39040000	39520000	5863	39000000	39520000	4673	0.0769230769231
21	39520000	39760000	5864	39520000	39760000	4674	0.0
21	39760000	40560000	5865	39760000	40080000	4675	0.6
21	39760000	40560000	5865	40080000	40560000	4676	0.4
21	40560000	40840000	5866	40560000	40840000	4677	0.0
21	40840000	41120000	5867	40840000	41120000	4678	0.0
21	41120000	41520000	5868	41120000	42600000	4679	0.72972972973
21	41520000	42480000	5869	41120000	42600000	4679	0.351351351351
21	42480000	42920000	5870	41120000	42600000	4679	0.918918918919
21	42480000	42920000	5870	42600000	42960000	6191	0.272727272727
21	42920000	42960000	7088	42600000	42960000	6191	0.888888888889
21	43000000	43240000	5871	43000000	43240000	6192	0.0
21	43240000	43560000	5872	43240000	43560000	4680	0.0
21	43560000	43960000	5873	43560000	43960000	4681	0.0
21	43960000	44240000	5874	43960000	44320000	4682	0.222222222222
21	44240000	44560000	5875	43960000	44320000	4682	0.777777777778
21	44240000	44560000	5875	44320000	44560000	4683	0.25
21	44560000	44640000	7089	44560000	44640000	6193	0.0
21	44680000	45120000	7090	44680000	45160000	6194	0.0833333333333
21	45120000	45560000	5876	44680000	45160000	6194	0.916666666667
21	45120000	45560000	5876	45160000	45560000	4684	0.0909090909091
21	45560000	45760000	5877	45560000	45760000	4685	0.0
21	45760000	45920000	5878	45760000	46200000	4686	0.636363636364
21	45920000	46240000	5879	45760000	46200000	4686	0.363636363636
21	45920000	46240000	5879	46200000	46560000	4687	0.888888888889
21	46240000	46360000	5880	46200000	46560000	4687	0.666666666667
21	46360000	46680000	5881	46200000	46560000	4687	0.444444444444
21	46360000	46680000	5881	46560000	46960000	4688	0.7
21	46680000	46960000	5882	46560000	46960000	4688	0.3
21	46960000	47360000	5883	46960000	47360000	4689	0.0
21	47360000	47600000	5884	47360000	47640000	4690	0.142857142857
21	47600000	48080000	5885	47360000	47640000	4690	0.916666666667
21	47600000	48080000	5885	47640000	48080000	4691	0.0833333333333
21	48080000	48120000	7091	48080000	48120000	6195	0.0
22	16080000	16120000	7092	16080000	16120000	6196	0.0
22	16200000	16240000	7093	16200000	16240000	6197	0.0
22	16280000	16360000	7094	16280000	16360000	6198	0.0
22	16560000	16600000	7096	16560000	16600000	6199	0.0
22	16880000	17040000	5886	16880000	17000000	6200	0.25
22	16880000	17040000	5886	17000000	17160000	4692	0.75
22	17040000	17240000	5887	17000000	17160000	4692	0.4
22	17040000	17240000	5887	17160000	17360000	4693	0.6
22	17240000	17560000	5888	17160000	17360000	4693	0.625
22	17240000	17560000	5888	17360000	17520000	4694	0.5
22	17240000	17560000	5888	17520000	18040000	4695	0.923076923077
22	17560000	18200000	5889	17520000	18040000	4695	0.25
22	17560000	18200000	5889	18040000	18240000	4696	0.75
22	18200000	18640000	5890	18040000	18240000	4696	0.909090909091
22	18200000	18640000	5890	18240000	18640000	4697	0.0909090909091
22	18640000	18680000	7097	18640000	18680000	6201	0.0
22	18840000	18960000	7098	18840000	18920000	6202	0.333333333333
22	18840000	18960000	7098	18920000	19680000	4698	0.947368421053
22	18960000	19160000	5891	18920000	19680000	4698	0.736842105263
22	19160000	19480000	5892	18920000	19680000	4698	0.578947368421
22	19480000	19720000	5893	18920000	19680000	4698	0.736842105263
22	19480000	19720000	5893	19680000	19960000	4699	0.857142857143
22	19720000	19960000	5894	19680000	19960000	4699	0.142857142857
22	19960000	20120000	5895	19960000	20120000	4700	0.0
22	20120000	20320000	5896	20120000	20320000	4701	0.0
22	20720000	21080000	5897	20720000	21120000	4702	0.1
22	21080000	21480000	5898	20720000	21120000	4702	0.9
22	21080000	21480000	5898	21120000	21480000	4703	0.1
22	21760000	21840000	7104	21760000	21840000	6203	0.0
22	21880000	21920000	7105	21880000	22040000	6204	0.75
22	21920000	22040000	5899	21880000	22040000	6204	0.25
22	22040000	22320000	5900	22040000	22320000	4704	0.0
22	22320000	22760000	5901	22320000	22480000	4705	0.636363636364
22	22320000	22760000	5901	22480000	22640000	4706	0.636363636364
22	22320000	22760000	5901	22640000	22760000	4707	0.727272727273
22	22760000	22800000	7106	22760000	23480000	4708	0.944444444444
22	22800000	23320000	5902	22760000	23480000	4708	0.277777777778
22	23320000	23480000	5903	22760000	23480000	4708	0.777777777778
22	23480000	23680000	5904	23480000	23640000	4709	0.2
22	23480000	23680000	5904	23640000	23960000	4710	0.875
22	23680000	23960000	5905	23640000	23960000	4710	0.125
22	23960000	24240000	5906	23960000	24200000	4711	0.142857142857
22	23960000	24240000	5906	24200000	24320000	4712	0.857142857143
22	24240000	24680000	5907	24200000	24320000	4712	0.818181818182
22	24240000	24680000	5907	24320000	24680000	4713	0.181818181818
22	24680000	25000000	5908	24680000	24960000	4714	0.125
22	24680000	25000000	5908	24960000	25040000	6205	0.875
22	25000000	25040000	7107	24960000	25040000	6205	0.5
22	25040000	25280000	5909	25040000	25320000	4715	0.142857142857
22	25280000	25440000	5910	25040000	25320000	4715	0.857142857143
22	25280000	25440000	5910	25320000	25480000	4716	0.25
22	25440000	25480000	7108	25320000	25480000	4716	0.75
22	25480000	25800000	5911	25480000	25760000	4717	0.125
22	25480000	25800000	5911	25760000	26200000	4718	0.909090909091
22	25800000	26200000	5912	25760000	26200000	4718	0.0909090909091
22	26200000	26760000	5913	26200000	26680000	4719	0.142857142857
22	26200000	26760000	5913	26680000	26760000	6206	0.857142857143
22	26760000	26880000	5914	26760000	26880000	4720	0.0
22	26880000	27080000	5915	26880000	27040000	4721	0.2
22	26880000	27080000	5915	27040000	28280000	4722	0.967741935484
22	27080000	27760000	5916	27040000	28280000	4722	0.451612903226
22	27760000	28240000	5917	27040000	28280000	4722	0.612903225806
22	28240000	28400000	5918	27040000	28280000	4722	0.967741935484
22	28240000	28400000	5918	28280000	28400000	4723	0.25
22	28400000	29000000	5919	28400000	28440000	6207	0.933333333333
22	28400000	29000000	5919	28440000	29000000	4724	0.0666666666667
22	29000000	29240000	5920	29000000	29240000	4725	0.0
22	29240000	29440000	5921	29240000	29680000	4726	0.545454545455
